DateTime,Unnamed: 0,Tair,Rg,NEE_F,NEE_F_QC,GPP,VPD,P,LE_F,RECO,SWC10cm,SWC20cm,SWC50cm,SWC_3,Missing,Time (s),cos day,sin day,cos year,sin year,filled_SWC_3
2020-07-26,115127.5,20.904374999999998,267.1902083333333,-0.38787854166666674,0.25,5.009479791666666,6.503395833333333,0.0,64.40188500000001,4.621599791666667,-0.4967566436315683,-1.8690882731649234,2.59386502938954,1.2972083333333333,0.0,175693500.0,1.2492321991667646e-14,-5.577135975265435e-15,-0.9015681456813301,-0.43260859397307017,1.2972083333333333
2020-07-27,115175.5,22.406458333333333,319.254375,0.048481041666666634,0.6666666666666666,4.87127438125,9.822750000000001,0.0,54.24085937500001,4.919756041666667,-0.8377144714054313,-2.1384632731649234,2.59386502938954,1.2307083333333333,0.0,175779900.0,1.902644708451362e-14,-4.107304774070286e-14,-0.893987922827697,-0.4480635119320122,1.2307083333333333
2020-07-28,115223.5,20.577291666666667,177.33916666666667,-0.8736099791666666,0.5208333333333334,5.591449458333333,4.806208333333333,0.014583333333333332,105.34839666666666,4.717838749999999,-0.7233191436315684,-2.21887993983159,,1.222375,0.0,175866300.0,-6.164050751304255e-15,1.7638668303732175e-14,-0.8861427920586906,-0.46338565900236617,1.222375
2020-07-29,115271.5,20.735208333333333,311.9135416666667,-0.0922940416666666,0.75,4.914365708333333,9.051958333333333,0.0,44.64621875,4.82207,-0.6901941436315684,-2.3170049398315897,,1.6627083333333335,0.0,175952700.0,-1.203435499400977e-14,1.080096660259026e-14,-0.8780350780558691,-0.47857049490127634,1.6627083333333335
2020-07-30,115319.5,28.262291666666666,311.644375,2.261935333333333,0.7916666666666666,3.797484842458333,23.584999999999997,0.0,68.95460875,6.059420416666666,-0.7355066436315681,-2.549921606498257,,2.6053125,0.0,176039100.0,1.3107570584480754e-14,-1.7669893326299757e-14,-0.8696671833098711,-0.49361352003414954,2.6053125
2020-07-31,115367.5,24.97520833333333,302.19041666666664,0.28877663541666676,0.4166666666666667,5.3813515625,11.438666666666668,0.0,132.9710461875,5.670129374999999,-0.7621733102982352,-2.5074216064982564,,3.5933124999999997,0.0,176125500.0,-5.844861631724522e-15,8.95406434183362e-15,-0.861041587408503,-0.5085102768279851,3.5933124999999997
2020-08-01,115415.5,20.856458333333332,231.36416666666665,-0.2623780208333333,0.5208333333333334,5.399461135416666,5.818270833333333,0.0,97.15598583333333,5.1370812500000005,-0.8974858102982344,-2.7034632731649233,,5.6573125,0.0,176211900.0,-8.405313482266289e-15,2.9374650859873932e-15,-0.8521608463019867,-0.5232563510522454,5.6573125
2020-08-02,115463.5,19.14229166666667,262.7597916666667,-0.6525277708333334,0.625,5.5337230604166665,7.145479166666667,0.0,64.26939374999999,4.881194166666667,-0.9479024769649008,-2.8563799398315903,,6.355229166666667,0.0,176298300.0,-1.33434929772136e-14,3.327777868082175e-14,-0.8430275915455736,-0.5378473731268922,6.355229166666667
2020-08-03,115511.5,18.060416666666665,197.45645833333333,-0.36538209791666665,0.7916666666666666,4.879209810416667,5.5715208333333335,0.0,55.040762916666665,4.513825,-1.0164441436315692,-2.85137993983159,,7.471270833333333,0.0,176384700.0,1.530488698738471e-14,-2.955217089558223e-14,-0.8336445295197601,-0.5522790194171844,7.471270833333333
2020-08-04,115559.5,19.242708333333333,327.6379166666667,0.4007351104166667,0.75,4.087905833333333,8.8644375,0.0,61.78613020833333,4.488641666666667,-1.1662358102982344,-2.9503382731649235,,6.987770833333333,0.0,176471100.0,-6.955084656349679e-15,-5.62859943838608e-15,-0.8240144406283275,-0.5665470135148658,6.987770833333333
2020-08-05,115607.5,21.331041666666668,329.95208333333335,1.3827360416666667,0.8541666666666666,3.1918269833333333,14.84275,0.0,55.12696770833333,4.574564583333333,-1.0413399769649003,-2.9084632731649234,,6.133125,0.0,176557500.0,-8.719876672576751e-15,2.5930068277742652e-14,-0.8141401784744483,-0.5806471275053571,6.133125
2020-08-06,115655.5,26.152708333333333,325.239375,2.555116297916667,0.625,2.440302583333333,25.53916666666667,0.0,55.19357041666667,4.99541875,-1.085714976964902,-3.20512993983159,,9.190520833333332,0.0,176643900.0,-1.7583157152500917e-14,1.7507985801875254e-14,-0.8040246690151033,-0.5945751832205769,9.190520833333332
2020-08-07,115703.5,25.740416666666665,296.46958333333333,1.3413252083333334,0.5625,3.35507845,15.865958333333333,0.0,66.55098958333333,4.696403541666666,-1.3300793836571037,-3.3442966064982564,,8.019020833333334,0.0,176730300.0,1.902182115524435e-14,-4.1066108846798954e-14,-0.7936709096940554,-0.6083270534770252,8.019020833333334
2020-08-08,115751.5,24.033958333333334,270.44,1.0418083333333332,0.125,3.21408044375,7.7754375,0.0,74.40061416666667,4.255888125,-3.9640129975522647,-3.3855466064982562,,9.6175625,0.0,176816700.0,-6.170989645208162e-15,1.7644450715318765e-14,-0.7830819685536442,-0.6218986632987551,9.6175625
2020-08-09,115799.5,26.766458333333333,231.37979166666665,2.3102206874999998,0.6041666666666666,2.5657942083333336,15.1196875,0.0,55.17041583333333,4.876015833333334,-4.7213452710388255,-3.2280466064982565,,8.847208333333333,0.0,176903100.0,-1.2041293887913676e-14,1.0809061978811485e-14,-0.7722609833256574,-0.6352859911248773,8.847208333333333
2020-08-10,115847.5,24.029791666666668,194.41604166666664,0.8176381250000001,0.20833333333333334,4.170236752083333,6.559979166666667,0.0,91.18529395833333,4.987873958333333,-1.223214976964901,-3.4503382731649235,,8.544437499999999,0.0,176989500.0,1.310988354911539e-14,-1.765196785038133e-14,-0.7612111605015542,-0.6484850700012343,8.544437499999999
2020-08-11,115895.5,24.819999999999997,197.05666666666664,1.9119272291666667,0.7083333333333334,3.9014221375000004,10.772645833333334,0.0,59.7495771875,5.81334875,-1.3304024769649008,-3.34887993983159,,8.773875,0.0,177075900.0,2.4228304547809405e-14,-1.4107927788960714e-14,-0.7499357743823123,-0.6614919887558961,8.773875
2020-08-12,115943.5,23.058958333333333,174.66645833333334,2.8456445625,0.6458333333333334,3.3585796208333334,7.322416666666666,0.41041666666666665,71.036200625,6.2042231249999995,7.3651901521403245,-3.2955466064982564,,10.970979166666666,0.0,177162300.0,-8.42150423470874e-15,2.929947950924827e-15,-0.7384381661081809,-0.6743028931581234,10.970979166666666
2020-08-13,115991.5,19.51875,102.24270833333333,2.05051,1.0833333333333333,4.115459447916667,1.6475416666666665,0.5145833333333333,47.03884708333334,6.165965208333334,13.088048890320671,5.087100873445606,,11.068958333333333,0.0,177248700.0,-1.3331928154040421e-14,3.327893516313907e-14,-0.7267217426686311,-0.6869139870604593,11.068958333333333
2020-08-14,116039.5,20.331458333333334,267.85729166666664,1.6004258333333334,0.5625,5.378623291666667,6.577354166666667,0.0,116.40991458333333,6.979052916666667,12.285572916666666,13.129270833333335,,8.642083333333334,0.0,177335100.0,1.5297948093480802e-14,-2.9576457024245904e-14,-0.7147899758927888,-0.6993215335236113,8.642083333333334
2020-08-15,116087.5,21.756249999999998,286.4527083333333,2.8046460416666665,0.6041666666666666,5.110435520833334,8.648562499999999,0.13333333333333333,135.57532291666666,7.915080833333334,11.652916666666668,13.523020833333334,,7.649166666666667,0.0,177421500.0,2.586125757986224e-14,-2.4577562207639403e-14,-0.7026464014206585,-0.7115218559237854,7.649166666666667
2020-08-16,116135.5,20.154791666666664,282.17312499999997,1.6871583333333333,0.5416666666666666,6.131822708333334,6.338208333333333,0.0,113.600400625,7.81898125,12.705833333333333,14.128124999999999,,8.616249999999999,0.0,177507900.0,-8.712937778672844e-15,2.5929490036583996e-14,-0.6902946176554355,-0.72351133904215,8.616249999999999
2020-08-17,116183.5,19.146041666666665,135.57645833333333,1.9848157083333333,1.0416666666666667,5.833322739583333,4.6050625,0.04583333333333334,72.42265104166667,7.818136875,11.854947916666667,14.281145833333333,,7.626458333333333,0.0,177594300.0,-1.7569279364693102e-14,1.7485434396687556e-14,-0.6777382846972234,-0.735286430136103,7.626458333333333
2020-08-18,116231.5,20.8656875,214.56545833333334,3.4609616666666665,1.3125,5.0672429645833335,6.334270833333334,0.005291666666666667,101.2110849375,8.528204791666667,11.5925,14.275,,7.1281875,0.0,177680700.0,1.903107301378289e-14,-4.1055122264784437e-14,-0.6649811232584658,-0.7468436399920254,7.1281875
2020-08-19,116279.5,25.339145833333333,296.2660416666667,3.7537739583333334,0.5625,6.168677290000001,17.723375,0.0,107.69786856249999,9.922451458333333,10.723031914893618,14.042553191489361,,6.7242500000000005,0.0,177767100.0,-6.164050751304255e-15,1.7633464133304244e-14,-0.652026913561418,-0.7581795439592129,6.7242500000000005
2020-08-20,116327.5,26.529583333333335,251.911875,4.561220916666667,0.5208333333333334,5.513809433333333,17.297541666666667,0.0,113.65148104166667,10.075035208333334,9.884895833333333,13.611875,,6.084166666666667,0.0,177853500.0,-1.2022790170836592e-14,1.082814393704723e-14,-0.6388794942179892,-0.7692907829646701,6.084166666666667
2020-08-21,116375.5,21.58458333333333,96.37541666666668,2.9199262708333333,0.6875,5.651206983333334,5.673541666666666,0.03333333333333333,87.41784577916667,8.571132708333334,9.2425,13.201041666666667,,5.654166666666666,0.0,177939900.0,-1.970645868709653e-14,1.2912125072854035e-15,-0.6255427610922745,-0.7801740645084805,5.654166666666666
2020-08-22,116423.5,19.742291666666667,192.105625,-0.2752141875,0.4375,8.1943340625,5.564104166666667,0.0,95.24894499999999,7.919123125,8.846927083333332,12.784583333333332,,5.457708333333333,0.0,178026300.0,2.4223678618540134e-14,-1.4089424071883627e-14,-0.6120206661461298,-0.7908261636394412,5.457708333333333
2020-08-23,116471.5,18.941458333333333,201.67854166666666,-0.22160229166666676,0.6041666666666666,7.783555889583333,5.708749999999999,0.012500000000000002,95.76295047916666,7.561950625000001,8.152291666666667,12.224270833333334,,5.034166666666667,0.0,178112700.0,-8.42150423470874e-15,2.92300905702092e-15,-0.5983172162681184,-0.8012439239106893,5.034166666666667
